URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/DavidKNC77/status/2001651652038701243,0.7596439169139466,1.0,0.002967359050445104,1.3204747774480712,-5.544841817656692,3.0,Treatment,1
https://x.com/DavidKe66584564/status/1995751340589666726,0.8,1.0,0.0,1.2,-13.592368256649284,3.0,Control,0
https://x.com/DavidMitchel11/status/1996555531847344609,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/DavidMitchel11/status/1998972266022121773,0.7692307692307693,1.0,0.07692307692307693,2.3846153846153846,-2.3025733930777,2.0,Treatment,1
https://x.com/DavidMitchel11/status/2010313411473846289,0.3333333333333333,11.0,0.6666666666666666,7.666666666666667,0.6931456805633204,2.0,Control,0
https://x.com/DavidMitchel11/status/2010710053444366507,0.7222222222222222,1.0,0.1111111111111111,2.2222222222222223,-1.8717945615565172,3.0,Treatment,1
https://x.com/DavidWall_/status/1996519782263210150,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/DavidWall_/status/1996520004905284090,0.8333333333333334,1.0,0.16666666666666666,2.5,-1.6094331124513803,2.0,Control,0
https://x.com/DavidWall_/status/1996520592116158945,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/DavidWall_/status/1996520854230876167,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/DavidWall_/status/1996520949508690135,0.8837209302325582,1.0,0.0,1.1627906976744187,-13.691897733575404,3.0,Control,0
https://x.com/DavidWall_/status/1996525529239839080,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/DavidWall_/status/1996526192048951443,0.9090909090909091,1.0,0.09090909090909091,1.9090909090909092,-2.30257519305394,2.0,Treatment,1
https://x.com/DavidWall_/status/1996526246155403449,0.8888888888888888,1.0,0.0,1.2222222222222223,-13.697728647307258,2.0,Treatment,1
https://x.com/DavidWall_/status/1996527067358167497,0.7703703703703704,1.0,0.0,1.2666666666666666,-13.554627976743298,3.0,Treatment,1
https://x.com/DavidWall_/status/1996528913246302702,0.75,1.0,0.25,3.125,-1.0986096220085544,2.0,Control,0
https://x.com/DavidWall_/status/1996529125146632387,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/DavidWall_/status/1996529405464609014,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/DavidWall_/status/1996529607395168560,0.8823529411764706,1.0,0.0,1.1764705882352942,-13.690348548342959,4.0,Control,0
